index,SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession,SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession
1314,SomedayMariah Carey,Mariah Carey,Someday,"'dance pop', 'pop', 'r&b', 'urban contemporary'",6TSM5vkz0WzyZsNAKKYDcw,https://p.scdn.co/mp3-preview/c3ea5a7e4dd31d39e9ba5eb915d77d348aeae743?cid=b8d3901151d34489a160e3cf0ab1fa94,246106.0,0.0,Mariah Carey,0.685,0.819,1.0,-8.686,0.0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,4.0,51.0,http://www.billboard.com/charts/hot-100/1991-02-23,4.0,1.0,5.0,4.0,6.0,9275.276,1.0,1,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-01-16,18.0,1.0,24.0,18.0,7.0,12410.778,6.0,0
1315,SomedayMariah Carey,Mariah Carey,Someday,"'dance pop', 'pop', 'r&b', 'urban contemporary'",6TSM5vkz0WzyZsNAKKYDcw,https://p.scdn.co/mp3-preview/c3ea5a7e4dd31d39e9ba5eb915d77d348aeae743?cid=b8d3901151d34489a160e3cf0ab1fa94,246106.0,0.0,Mariah Carey,0.685,0.819,1.0,-8.686,0.0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,4.0,51.0,http://www.billboard.com/charts/hot-100/1991-03-09,1.0,1.0,2.0,1.0,8.0,9275.276,1.0,1,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-01-23,13.0,1.0,18.0,13.0,8.0,12410.778,5.0,0
1316,SomedayMariah Carey,Mariah Carey,Someday,"'dance pop', 'pop', 'r&b', 'urban contemporary'",6TSM5vkz0WzyZsNAKKYDcw,https://p.scdn.co/mp3-preview/c3ea5a7e4dd31d39e9ba5eb915d77d348aeae743?cid=b8d3901151d34489a160e3cf0ab1fa94,246106.0,0.0,Mariah Carey,0.685,0.819,1.0,-8.686,0.0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,4.0,51.0,http://www.billboard.com/charts/hot-100/1991-04-06,13.0,1.0,6.0,1.0,12.0,9347.597,-7.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-02-20,9.0,1.0,9.0,8.0,12.0,12410.778,0.0,0
1317,SomedayMariah Carey,Mariah Carey,Someday,"'dance pop', 'pop', 'r&b', 'urban contemporary'",6TSM5vkz0WzyZsNAKKYDcw,https://p.scdn.co/mp3-preview/c3ea5a7e4dd31d39e9ba5eb915d77d348aeae743?cid=b8d3901151d34489a160e3cf0ab1fa94,246106.0,0.0,Mariah Carey,0.685,0.819,1.0,-8.686,0.0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,4.0,51.0,http://www.billboard.com/charts/hot-100/1991-04-13,21.0,1.0,13.0,1.0,13.0,9347.597,-8.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-02-27,5.0,1.0,9.0,5.0,13.0,12410.778,4.0,0
1318,SomedayMariah Carey,Mariah Carey,Someday,"'dance pop', 'pop', 'r&b', 'urban contemporary'",6TSM5vkz0WzyZsNAKKYDcw,https://p.scdn.co/mp3-preview/c3ea5a7e4dd31d39e9ba5eb915d77d348aeae743?cid=b8d3901151d34489a160e3cf0ab1fa94,246106.0,0.0,Mariah Carey,0.685,0.819,1.0,-8.686,0.0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,4.0,51.0,http://www.billboard.com/charts/hot-100/1991-04-20,28.0,1.0,21.0,1.0,14.0,9347.597,-7.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-03-06,4.0,1.0,5.0,4.0,14.0,12410.778,1.0,0
1319,SomedayMariah Carey,Mariah Carey,Someday,"'dance pop', 'pop', 'r&b', 'urban contemporary'",6TSM5vkz0WzyZsNAKKYDcw,https://p.scdn.co/mp3-preview/c3ea5a7e4dd31d39e9ba5eb915d77d348aeae743?cid=b8d3901151d34489a160e3cf0ab1fa94,246106.0,0.0,Mariah Carey,0.685,0.819,1.0,-8.686,0.0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,4.0,51.0,http://www.billboard.com/charts/hot-100/1991-04-27,39.0,1.0,28.0,1.0,15.0,9347.597,-11.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-03-13,4.0,1.0,4.0,4.0,15.0,12410.778,0.0,0
1320,SomedayMariah Carey,Mariah Carey,Someday,"'dance pop', 'pop', 'r&b', 'urban contemporary'",6TSM5vkz0WzyZsNAKKYDcw,https://p.scdn.co/mp3-preview/c3ea5a7e4dd31d39e9ba5eb915d77d348aeae743?cid=b8d3901151d34489a160e3cf0ab1fa94,246106.0,0.0,Mariah Carey,0.685,0.819,1.0,-8.686,0.0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,4.0,51.0,http://www.billboard.com/charts/hot-100/1991-05-04,49.0,1.0,39.0,1.0,16.0,9347.597,-10.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-03-20,5.0,1.0,4.0,4.0,16.0,12410.778,-1.0,0
1321,SomedayMariah Carey,Mariah Carey,Someday,"'dance pop', 'pop', 'r&b', 'urban contemporary'",6TSM5vkz0WzyZsNAKKYDcw,https://p.scdn.co/mp3-preview/c3ea5a7e4dd31d39e9ba5eb915d77d348aeae743?cid=b8d3901151d34489a160e3cf0ab1fa94,246106.0,0.0,Mariah Carey,0.685,0.819,1.0,-8.686,0.0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,4.0,51.0,http://www.billboard.com/charts/hot-100/1991-05-11,65.0,1.0,49.0,1.0,17.0,9347.597,-16.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-03-27,10.0,1.0,5.0,4.0,17.0,12410.778,-5.0,0
1322,SomedayMariah Carey,Mariah Carey,Someday,"'dance pop', 'pop', 'r&b', 'urban contemporary'",6TSM5vkz0WzyZsNAKKYDcw,https://p.scdn.co/mp3-preview/c3ea5a7e4dd31d39e9ba5eb915d77d348aeae743?cid=b8d3901151d34489a160e3cf0ab1fa94,246106.0,0.0,Mariah Carey,0.685,0.819,1.0,-8.686,0.0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,4.0,51.0,http://www.billboard.com/charts/hot-100/1991-05-18,74.0,1.0,65.0,1.0,18.0,9347.597,-9.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-04-17,16.0,1.0,13.0,4.0,20.0,12514.408,-3.0,0
1323,SomedayMariah Carey,Mariah Carey,Someday,"'dance pop', 'pop', 'r&b', 'urban contemporary'",6TSM5vkz0WzyZsNAKKYDcw,https://p.scdn.co/mp3-preview/c3ea5a7e4dd31d39e9ba5eb915d77d348aeae743?cid=b8d3901151d34489a160e3cf0ab1fa94,246106.0,0.0,Mariah Carey,0.685,0.819,1.0,-8.686,0.0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,4.0,51.0,http://www.billboard.com/charts/hot-100/1991-05-25,83.0,1.0,74.0,1.0,19.0,9347.597,-9.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-04-24,19.0,1.0,16.0,4.0,21.0,12514.408,-3.0,0
1324,SomeoneThe Rembrandts,The Rembrandts,Someone,'pop rock',2SEx5I4i16LVoyIYFgjjw8,https://p.scdn.co/mp3-preview/db1eb5d2e548cc9fb67c883ff82d2a9a48c9c433?cid=b8d3901151d34489a160e3cf0ab1fa94,229706.0,0.0,The Rembrandts,0.48,0.53,11.0,-7.214,1.0,0.0258,0.406,0.0,0.18,0.532,79.598,4.0,40.0,http://www.billboard.com/charts/hot-100/1991-06-01,93.0,1.0,94.0,93.0,2.0,9347.597,1.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-05-01,19.0,1.0,19.0,4.0,22.0,12514.408,0.0,0
1325,SomeoneThe Rembrandts,The Rembrandts,Someone,'pop rock',2SEx5I4i16LVoyIYFgjjw8,https://p.scdn.co/mp3-preview/db1eb5d2e548cc9fb67c883ff82d2a9a48c9c433?cid=b8d3901151d34489a160e3cf0ab1fa94,229706.0,0.0,The Rembrandts,0.48,0.53,11.0,-7.214,1.0,0.0258,0.406,0.0,0.18,0.532,79.598,4.0,40.0,http://www.billboard.com/charts/hot-100/1991-06-08,88.0,1.0,93.0,88.0,3.0,9347.597,5.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-05-08,19.0,1.0,19.0,4.0,23.0,12514.408,0.0,0
1326,SomeoneThe Rembrandts,The Rembrandts,Someone,'pop rock',2SEx5I4i16LVoyIYFgjjw8,https://p.scdn.co/mp3-preview/db1eb5d2e548cc9fb67c883ff82d2a9a48c9c433?cid=b8d3901151d34489a160e3cf0ab1fa94,229706.0,0.0,The Rembrandts,0.48,0.53,11.0,-7.214,1.0,0.0258,0.406,0.0,0.18,0.532,79.598,4.0,40.0,http://www.billboard.com/charts/hot-100/1991-06-15,88.0,1.0,88.0,88.0,4.0,9347.597,0.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-05-15,25.0,1.0,19.0,4.0,24.0,12514.408,-6.0,0
1327,SomeoneThe Rembrandts,The Rembrandts,Someone,'pop rock',2SEx5I4i16LVoyIYFgjjw8,https://p.scdn.co/mp3-preview/db1eb5d2e548cc9fb67c883ff82d2a9a48c9c433?cid=b8d3901151d34489a160e3cf0ab1fa94,229706.0,0.0,The Rembrandts,0.48,0.53,11.0,-7.214,1.0,0.0258,0.406,0.0,0.18,0.532,79.598,4.0,40.0,http://www.billboard.com/charts/hot-100/1991-06-22,79.0,1.0,88.0,79.0,5.0,9347.597,9.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-05-22,27.0,1.0,25.0,4.0,25.0,12514.408,-2.0,0
1328,SomeoneThe Rembrandts,The Rembrandts,Someone,'pop rock',2SEx5I4i16LVoyIYFgjjw8,https://p.scdn.co/mp3-preview/db1eb5d2e548cc9fb67c883ff82d2a9a48c9c433?cid=b8d3901151d34489a160e3cf0ab1fa94,229706.0,0.0,The Rembrandts,0.48,0.53,11.0,-7.214,1.0,0.0258,0.406,0.0,0.18,0.532,79.598,4.0,40.0,http://www.billboard.com/charts/hot-100/1991-06-29,80.0,1.0,79.0,79.0,6.0,9347.597,-1.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-05-29,32.0,1.0,27.0,4.0,26.0,12514.408,-5.0,0
1329,Something Happened On The Way To HeavenPhil Collins,Phil Collins,Something Happened On The Way To Heaven,"'mellow gold', 'soft rock'",4ziqqoW1o3P5EhNqK6CPb1,https://p.scdn.co/mp3-preview/fdef81cf0864890434dd22423fd77ba6043b4df8?cid=b8d3901151d34489a160e3cf0ab1fa94,291586.0,0.0,...But Seriously (Deluxe Edition),0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-10-06,4.0,1.0,6.0,4.0,10.0,9318.876,2.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-06-05,36.0,1.0,32.0,4.0,27.0,12514.408,-4.0,0
1330,Something Happened On The Way To HeavenPhil Collins,Phil Collins,Something Happened On The Way To Heaven,"'mellow gold', 'soft rock'",4ziqqoW1o3P5EhNqK6CPb1,https://p.scdn.co/mp3-preview/fdef81cf0864890434dd22423fd77ba6043b4df8?cid=b8d3901151d34489a160e3cf0ab1fa94,291586.0,0.0,...But Seriously (Deluxe Edition),0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-10-13,8.0,1.0,4.0,4.0,11.0,9318.876,-4.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-06-12,48.0,1.0,36.0,4.0,28.0,12514.408,-12.0,0
1331,Something Happened On The Way To HeavenPhil Collins,Phil Collins,Something Happened On The Way To Heaven,"'mellow gold', 'soft rock'",4ziqqoW1o3P5EhNqK6CPb1,https://p.scdn.co/mp3-preview/fdef81cf0864890434dd22423fd77ba6043b4df8?cid=b8d3901151d34489a160e3cf0ab1fa94,291586.0,0.0,...But Seriously (Deluxe Edition),0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-10-20,14.0,1.0,8.0,4.0,12.0,9318.876,-6.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-04-03,12.0,1.0,10.0,4.0,18.0,12514.408,-2.0,0
1332,Something Happened On The Way To HeavenPhil Collins,Phil Collins,Something Happened On The Way To Heaven,"'mellow gold', 'soft rock'",4ziqqoW1o3P5EhNqK6CPb1,https://p.scdn.co/mp3-preview/fdef81cf0864890434dd22423fd77ba6043b4df8?cid=b8d3901151d34489a160e3cf0ab1fa94,291586.0,0.0,...But Seriously (Deluxe Edition),0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-10-27,24.0,1.0,14.0,4.0,13.0,9318.876,-10.0,0,AngelSarah McLachlan,Sarah McLachlan,Angel,"'canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock'",3xZMPZQYETEn4hjor3TR1A,https://p.scdn.co/mp3-preview/fe703f824b494d3a131b87068b6c543f03047f9d?cid=b8d3901151d34489a160e3cf0ab1fa94,270400.0,0.0,Surfacing,0.532,0.0744,1.0,-16.092,1.0,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3.0,68.0,http://www.billboard.com/charts/hot-100/1999-04-10,13.0,1.0,12.0,4.0,19.0,12514.408,-1.0,0
1333,Something Happened On The Way To HeavenPhil Collins,Phil Collins,Something Happened On The Way To Heaven,"'mellow gold', 'soft rock'",4ziqqoW1o3P5EhNqK6CPb1,https://p.scdn.co/mp3-preview/fdef81cf0864890434dd22423fd77ba6043b4df8?cid=b8d3901151d34489a160e3cf0ab1fa94,291586.0,0.0,...But Seriously (Deluxe Edition),0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-11-03,33.0,1.0,24.0,4.0,14.0,9318.876,-9.0,0,Another MinuteCause And Effect,Cause And Effect,Another Minute,"'neo-synthpop', 'synthpop'",6GKaYgABRoeO8ZofVq7zS2,https://p.scdn.co/mp3-preview/1d3c40c77472044b4c69e35ddea07a2fd81a09b0?cid=b8d3901151d34489a160e3cf0ab1fa94,215440.0,0.0,Another Minute,0.633,0.9,11.0,-10.731,0.0,0.0345,0.0641,0.000134,0.264,0.961,125.922,4.0,24.0,http://www.billboard.com/charts/hot-100/1992-07-25,88.0,1.0,97.0,88.0,2.0,9739.185,9.0,0
1334,Something Happened On The Way To HeavenPhil Collins,Phil Collins,Something Happened On The Way To Heaven,"'mellow gold', 'soft rock'",4ziqqoW1o3P5EhNqK6CPb1,https://p.scdn.co/mp3-preview/fdef81cf0864890434dd22423fd77ba6043b4df8?cid=b8d3901151d34489a160e3cf0ab1fa94,291586.0,0.0,...But Seriously (Deluxe Edition),0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-11-10,42.0,1.0,33.0,4.0,15.0,9318.876,-9.0,0,Another MinuteCause And Effect,Cause And Effect,Another Minute,"'neo-synthpop', 'synthpop'",6GKaYgABRoeO8ZofVq7zS2,https://p.scdn.co/mp3-preview/1d3c40c77472044b4c69e35ddea07a2fd81a09b0?cid=b8d3901151d34489a160e3cf0ab1fa94,215440.0,0.0,Another Minute,0.633,0.9,11.0,-10.731,0.0,0.0345,0.0641,0.000134,0.264,0.961,125.922,4.0,24.0,http://www.billboard.com/charts/hot-100/1992-08-01,81.0,1.0,88.0,81.0,3.0,9739.185,7.0,0
1335,Something Happened On The Way To HeavenPhil Collins,Phil Collins,Something Happened On The Way To Heaven,"'mellow gold', 'soft rock'",4ziqqoW1o3P5EhNqK6CPb1,https://p.scdn.co/mp3-preview/fdef81cf0864890434dd22423fd77ba6043b4df8?cid=b8d3901151d34489a160e3cf0ab1fa94,291586.0,0.0,...But Seriously (Deluxe Edition),0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-11-17,55.0,1.0,42.0,4.0,16.0,9318.876,-13.0,0,Another MinuteCause And Effect,Cause And Effect,Another Minute,"'neo-synthpop', 'synthpop'",6GKaYgABRoeO8ZofVq7zS2,https://p.scdn.co/mp3-preview/1d3c40c77472044b4c69e35ddea07a2fd81a09b0?cid=b8d3901151d34489a160e3cf0ab1fa94,215440.0,0.0,Another Minute,0.633,0.9,11.0,-10.731,0.0,0.0345,0.0641,0.000134,0.264,0.961,125.922,4.0,24.0,http://www.billboard.com/charts/hot-100/1992-08-08,75.0,1.0,81.0,75.0,4.0,9739.185,6.0,0
1336,Something Happened On The Way To HeavenPhil Collins,Phil Collins,Something Happened On The Way To Heaven,"'mellow gold', 'soft rock'",4ziqqoW1o3P5EhNqK6CPb1,https://p.scdn.co/mp3-preview/fdef81cf0864890434dd22423fd77ba6043b4df8?cid=b8d3901151d34489a160e3cf0ab1fa94,291586.0,0.0,...But Seriously (Deluxe Edition),0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-11-24,64.0,1.0,55.0,4.0,17.0,9318.876,-9.0,0,Another MinuteCause And Effect,Cause And Effect,Another Minute,"'neo-synthpop', 'synthpop'",6GKaYgABRoeO8ZofVq7zS2,https://p.scdn.co/mp3-preview/1d3c40c77472044b4c69e35ddea07a2fd81a09b0?cid=b8d3901151d34489a160e3cf0ab1fa94,215440.0,0.0,Another Minute,0.633,0.9,11.0,-10.731,0.0,0.0345,0.0641,0.000134,0.264,0.961,125.922,4.0,24.0,http://www.billboard.com/charts/hot-100/1992-08-15,87.0,1.0,75.0,75.0,5.0,9739.185,-12.0,0
