date,track_artist,track_lp,track_new,track_pp,track_rank,track_title,track_weeks,GDP,rank_gain/loss,recession
1971Q1,Dionne Warwick,43.0,0,43.0,43,The Green Grass Starts To Grow,8.0,5072.996,0.0,0
1971Q1,Bread,49.0,0,44.0,44,Let Your Love Go,4.0,5072.996,5.0,0
1971Q1,Liz Damon's Orient Express,52.0,0,45.0,45,1900 Yesterday,5.0,5072.996,7.0,0
1971Q1,John Lennon/Plastic Ono Band Yoko Ono/Plastic Ono Band,60.0,0,46.0,46,Mother,3.0,5072.996,14.0,0
1971Q1,Grand Funk Railroad,47.0,0,47.0,47,Mean Mistreater,7.0,5072.996,0.0,0
1971Q1,The Grass Roots,56.0,0,48.0,48,Temptation Eyes,5.0,5072.996,8.0,0
1971Q1,The Mike Curb Congregation,67.0,0,49.0,49,Burning Bridges,8.0,5072.996,18.0,0
1971Q1,Dawn,1.0,0,1.0,1,Knock Three Times,11.0,5072.996,0.0,0
1971Q1,George Harrison,2.0,0,1.0,2,My Sweet Lord/Isn't It A Pity,10.0,5072.996,0.0,0
1971Q1,Bee Gees,4.0,0,3.0,3,Lonely Days,9.0,5072.996,1.0,0
1971Q1,The 5th Dimension,3.0,0,2.0,4,One Less Bell To Answer,15.0,5072.996,-1.0,0
1971Q1,Lynn Anderson,9.0,0,5.0,5,Rose Garden,10.0,5072.996,4.0,0
1971Q1,King Floyd,7.0,0,6.0,6,Groove Me,15.0,5072.996,1.0,0
1971Q1,Dave Edmunds,16.0,0,7.0,7,I Hear You Knocking,6.0,5072.996,9.0,0
1971Q1,Elton John,8.0,0,8.0,8,Your Song,10.0,5072.996,0.0,0
1971Q1,The Osmonds,34.0,0,9.0,9,One Bad Apple,5.0,5072.996,25.0,0
1971Q1,Barbra Streisand,6.0,0,6.0,10,Stoney End,14.0,5072.996,-4.0,0
1971Q1,Gladys Knight And The Pips,13.0,0,11.0,11,If I Were Your Woman,10.0,5072.996,2.0,0
1971Q1,Santana,5.0,0,4.0,12,Black Magic Woman,12.0,5072.996,-7.0,0
1971Q1,Perry Como,10.0,0,10.0,13,It's Impossible,12.0,5072.996,-3.0,0
